,Unnamed: 0,Year,Song,Artist,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Popularity
5885,5885,,Tu Vuo_ Fa_ L_ Americano,Rita Chiarelli,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5886,5886,1997.0,September Song,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5887,5887,1987.0,Tu Quieres Volver,Gipsy Kings,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5888,5888,,Intro/Whatcha Gonna Do about It,Humble Pie,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5889,5889,1935.0,Stop That Thing,Sleepy John Estes,0.853,https://api.spotify.com/v1/audio-analysis/0k2h6Tl0hCqLV67Ok77jw8,0.547,113733,0.268,0k2h6Tl0hCqLV67Ok77jw8,0.00184,2,0.072,-14.668,1,0.0522,91.076,4,https://api.spotify.com/v1/tracks/0k2h6Tl0hCqLV67Ok77jw8,audio_features,spotify:track:0k2h6Tl0hCqLV67Ok77jw8,0.888,2
5890,5890,,Duh Duh Da,Lidell Townsell,4.79e-06,https://api.spotify.com/v1/audio-analysis/4K9zmoGYzSmbVcRlDa78iD,0.803,309440,0.785,4K9zmoGYzSmbVcRlDa78iD,0.915,0,0.0647,-10.544,1,0.0499,124.995,4,https://api.spotify.com/v1/tracks/4K9zmoGYzSmbVcRlDa78iD,audio_features,spotify:track:4K9zmoGYzSmbVcRlDa78iD,0.971,0
5891,5891,,Drumroll (We're All Thirsty),P.O.S,0.00472,https://api.spotify.com/v1/audio-analysis/7ABPrWFl9EowGgSLmzhYaG,0.347,157080,0.951,7ABPrWFl9EowGgSLmzhYaG,0,10,0.346,-4.867,0,0.472,79.781,4,https://api.spotify.com/v1/tracks/7ABPrWFl9EowGgSLmzhYaG,audio_features,spotify:track:7ABPrWFl9EowGgSLmzhYaG,0.597,27
5892,5892,1998.0,Intro,DJ Clue / P. Diddy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5893,5893,,Bodyfly (Dynamix original version),Dynamix,0.000229,https://api.spotify.com/v1/audio-analysis/07kpOTdZlLyURllShmLav3,0.711,451040,0.898,07kpOTdZlLyURllShmLav3,0.876,8,0.176,-5.674,1,0.0436,127.993,4,https://api.spotify.com/v1/tracks/07kpOTdZlLyURllShmLav3,audio_features,spotify:track:07kpOTdZlLyURllShmLav3,0.545,0
5894,5894,,Brampton To Roadhead,Gathering,0.123,https://api.spotify.com/v1/audio-analysis/08gq5gNNdvOOBtiDoCuaCR,0.615,245600,0.553,08gq5gNNdvOOBtiDoCuaCR,0.00682,4,0.0585,-9.402,0,0.035,94.908,4,https://api.spotify.com/v1/tracks/08gq5gNNdvOOBtiDoCuaCR,audio_features,spotify:track:08gq5gNNdvOOBtiDoCuaCR,0.525,2
5895,5895,2000.0,Bigbigkiss,Helen Love,2.86e-06,https://api.spotify.com/v1/audio-analysis/7nKk7ASfvLfMHuCe7CNiK0,0.329,213400,0.927,7nKk7ASfvLfMHuCe7CNiK0,0.0243,2,0.12,-9.863,1,0.0691,162.198,4,https://api.spotify.com/v1/tracks/7nKk7ASfvLfMHuCe7CNiK0,audio_features,spotify:track:7nKk7ASfvLfMHuCe7CNiK0,0.496,0
5896,5896,,Cable,Languis,0.797,https://api.spotify.com/v1/audio-analysis/4qFy6PMWdioAKlLffbRAsl,0.404,199000,0.579,4qFy6PMWdioAKlLffbRAsl,0.733,1,0.111,-16.329,1,0.0585,96.848,4,https://api.spotify.com/v1/tracks/4qFy6PMWdioAKlLffbRAsl,audio_features,spotify:track:4qFy6PMWdioAKlLffbRAsl,0.433,0
5897,5897,1996.0,Walking To Jerusalem,Tracy Byrd,0.0559,https://api.spotify.com/v1/audio-analysis/3hikWZiT2OhOSce274zVe5,0.689,206667,0.827,3hikWZiT2OhOSce274zVe5,0,2,0.244,-7.135,1,0.0326,116.611,4,https://api.spotify.com/v1/tracks/3hikWZiT2OhOSce274zVe5,audio_features,spotify:track:3hikWZiT2OhOSce274zVe5,0.804,31
5898,5898,1995.0,Q1.1 Edit,Basic Channel,0.986,https://api.spotify.com/v1/audio-analysis/0j3pdGhIxhwDSVXjKl9Cfp,0.437,62867,0.73,0j3pdGhIxhwDSVXjKl9Cfp,0.9,8,0.17,-23.314,1,0.0874,124.388,4,https://api.spotify.com/v1/tracks/0j3pdGhIxhwDSVXjKl9Cfp,audio_features,spotify:track:0j3pdGhIxhwDSVXjKl9Cfp,0.249,26
5899,5899,,Youre nobody till somebody loves you,Mills Brothers,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5900,5900,1998.0,She Don't Belong To You,Sue Foley,0.157,https://api.spotify.com/v1/audio-analysis/5NTm29CqcIIJVUrQaJ8HDZ,0.622,224933,0.648,5NTm29CqcIIJVUrQaJ8HDZ,0.000293,7,0.344,-6.119,1,0.0261,105.1,4,https://api.spotify.com/v1/tracks/5NTm29CqcIIJVUrQaJ8HDZ,audio_features,spotify:track:5NTm29CqcIIJVUrQaJ8HDZ,0.581,4
5901,5901,,Here You Come Again (LP Version),Barry Mann,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5902,5902,2009.0,Blowin' In the Wind,Ben Sidran,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5903,5903,,Let It All Go,Krayzie Bone,0.0153,https://api.spotify.com/v1/audio-analysis/6ALwmYgSCYj0digteoMyKy,0.588,175747,0.742,6ALwmYgSCYj0digteoMyKy,0,6,0.258,-5.203,1,0.0518,90.512,4,https://api.spotify.com/v1/tracks/6ALwmYgSCYj0digteoMyKy,audio_features,spotify:track:6ALwmYgSCYj0digteoMyKy,0.539,13
5904,5904,1988.0,Hummingbird,Jimmy Page,0.282,https://api.spotify.com/v1/audio-analysis/6CyIGF5XEei8oNkLdcyo15,0.413,322933,0.382,6CyIGF5XEei8oNkLdcyo15,4.8e-06,4,0.172,-13.611,0,0.0339,140.256,4,https://api.spotify.com/v1/tracks/6CyIGF5XEei8oNkLdcyo15,audio_features,spotify:track:6CyIGF5XEei8oNkLdcyo15,0.294,14
5905,5905,,Departure / End Title (Love Theme From Night Of Dark Shadows),Dark Shadows,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5906,5906,,Brother Can You Spare A Dime (Album Version),Jim Kweskin with Samoa Wilson,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5907,5907,2009.0,This Is For My Bitches,Jim Jones featuring Oshy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5908,5908,,The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check),Joy Division,1.95e-05,https://api.spotify.com/v1/audio-analysis/6CEW0FXC5TdHmfoEXmYpZ8,0.469,245346,0.95,6CEW0FXC5TdHmfoEXmYpZ8,0.853,2,0.635,-5.978,1,0.124,117.637,4,https://api.spotify.com/v1/tracks/6CEW0FXC5TdHmfoEXmYpZ8,audio_features,spotify:track:6CEW0FXC5TdHmfoEXmYpZ8,0.125,12
5909,5909,,"Pete's Crusade (12"" Version) (2006 Digital Remaster)",Light Of The World,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5910,5910,,Canon In D Major (J. Pachelbel),Mariano Yanani,0.971,https://api.spotify.com/v1/audio-analysis/2YRV0byPUUD40nPm2sPMch,0.115,192373,0.215,2YRV0byPUUD40nPm2sPMch,0.91,2,0.13,-15.331,1,0.043,171.787,5,https://api.spotify.com/v1/tracks/2YRV0byPUUD40nPm2sPMch,audio_features,spotify:track:2YRV0byPUUD40nPm2sPMch,0.314,8
5911,5911,,Friends Of All Races,Rocky Whatule,0.703,https://api.spotify.com/v1/audio-analysis/314v4P82b0fFPz2XUQOkPg,0.366,283760,0.975,314v4P82b0fFPz2XUQOkPg,0,1,0.868,-8.086,1,0.696,86.367,3,https://api.spotify.com/v1/tracks/314v4P82b0fFPz2XUQOkPg,audio_features,spotify:track:314v4P82b0fFPz2XUQOkPg,0.517,2
5912,5912,2001.0,"non-existent track (part one: ""why don't you fuckin' remember anything ?"")",Aphasia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5913,5913,,Love Shines Through  (Dream Album Version),Michelle Tumes,0.00424,https://api.spotify.com/v1/audio-analysis/3I7lI2zjPrkvx1IJA90JqQ,0.654,232173,0.86,3I7lI2zjPrkvx1IJA90JqQ,1.8e-05,5,0.081,-5.128,1,0.0336,120.019,4,https://api.spotify.com/v1/tracks/3I7lI2zjPrkvx1IJA90JqQ,audio_features,spotify:track:3I7lI2zjPrkvx1IJA90JqQ,0.52,7
5914,5914,2009.0,Suck My Blood,Beherit,2.14e-05,https://api.spotify.com/v1/audio-analysis/31EiUTYPx8tICukLDYb3xm,0.21,266747,0.857,31EiUTYPx8tICukLDYb3xm,0.0998,2,0.464,-5.798,1,0.0796,149.739,4,https://api.spotify.com/v1/tracks/31EiUTYPx8tICukLDYb3xm,audio_features,spotify:track:31EiUTYPx8tICukLDYb3xm,0.103,4
5915,5915,1997.0,Jane 5,EPMD,0.0184,https://api.spotify.com/v1/audio-analysis/2bHrc7cZ31oF1rOUekLlW5,0.721,161293,0.538,2bHrc7cZ31oF1rOUekLlW5,0.000317,10,0.119,-8.281,0,0.388,86.927,4,https://api.spotify.com/v1/tracks/2bHrc7cZ31oF1rOUekLlW5,audio_features,spotify:track:2bHrc7cZ31oF1rOUekLlW5,0.398,11
5916,5916,2009.0,White Jetta,Casiotone For The Painfully Alone,0.0468,https://api.spotify.com/v1/audio-analysis/0oMn6CK38lXVJF0MeLM7B2,0.658,197253,0.868,0oMn6CK38lXVJF0MeLM7B2,0.075,4,0.0749,-9.848,0,0.0892,90.057,4,https://api.spotify.com/v1/tracks/0oMn6CK38lXVJF0MeLM7B2,audio_features,spotify:track:0oMn6CK38lXVJF0MeLM7B2,0.039,12
5917,5917,2005.0,Need To Shout,Architecture In Helsinki,0.319,https://api.spotify.com/v1/audio-analysis/5zeEv72JgVCbcCJU6bGnsP,0.602,250267,0.606,5zeEv72JgVCbcCJU6bGnsP,0.00102,9,0.361,-10.224,1,0.101,139.877,4,https://api.spotify.com/v1/tracks/5zeEv72JgVCbcCJU6bGnsP,audio_features,spotify:track:5zeEv72JgVCbcCJU6bGnsP,0.512,15
5918,5918,2003.0,Fall Line,Jack Johnson and Friends / Matt Costa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5919,5919,2001.0,Sista,City High,0.0616,https://api.spotify.com/v1/audio-analysis/7ig9CnZgDdzUvJY0vXj9mP,0.648,231360,0.653,7ig9CnZgDdzUvJY0vXj9mP,0,8,0.0821,-8.364,0,0.0814,80.008,4,https://api.spotify.com/v1/tracks/7ig9CnZgDdzUvJY0vXj9mP,audio_features,spotify:track:7ig9CnZgDdzUvJY0vXj9mP,0.652,15
5920,5920,2004.0,Own Me,The Frequency,0.265,https://api.spotify.com/v1/audio-analysis/2tiG6VME2Enk8hafwGWsGO,0.677,284680,0.679,2tiG6VME2Enk8hafwGWsGO,0.763,11,0.0735,-10.939,0,0.0903,76.845,4,https://api.spotify.com/v1/tracks/2tiG6VME2Enk8hafwGWsGO,audio_features,spotify:track:2tiG6VME2Enk8hafwGWsGO,0.89,0
5921,5921,2005.0,Someday (I Will Understand),Britney Spears,0.732,https://api.spotify.com/v1/audio-analysis/61iJ9cAYgB5rJamvuChwEn,0.523,216933,0.561,61iJ9cAYgB5rJamvuChwEn,2.55e-05,0,0.126,-9.444,0,0.0275,135.972,4,https://api.spotify.com/v1/tracks/61iJ9cAYgB5rJamvuChwEn,audio_features,spotify:track:61iJ9cAYgB5rJamvuChwEn,0.188,35
5922,5922,,Me vuelves loco,Caballo Dorado,0.0263,https://api.spotify.com/v1/audio-analysis/3UbYs1GJSYVytGS0xyczfF,0.673,190171,0.685,3UbYs1GJSYVytGS0xyczfF,1.21e-06,2,0.178,-7.971,1,0.0307,80.807,4,https://api.spotify.com/v1/tracks/3UbYs1GJSYVytGS0xyczfF,audio_features,spotify:track:3UbYs1GJSYVytGS0xyczfF,0.68,7
5923,5923,,Morghe Eshgh,Mohammad Nouri,0.972,https://api.spotify.com/v1/audio-analysis/7g3ERUXURZNGNKfK8ya1Cc,0.314,224027,0.123,7g3ERUXURZNGNKfK8ya1Cc,0.115,3,0.23,-15.758,1,0.0324,86.652,3,https://api.spotify.com/v1/tracks/7g3ERUXURZNGNKfK8ya1Cc,audio_features,spotify:track:7g3ERUXURZNGNKfK8ya1Cc,0.238,0
5924,5924,1986.0,Don't It (make Your Troubles Seem Small) (Album Version),Soul Asylum,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5925,5925,,Das ist mein Viertel,Eko Fresh feat. Capkekz,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5926,5926,,The Other Side Of That Hill,Barbara Fairchild,0.181,https://api.spotify.com/v1/audio-analysis/1CrXVl160kx7fAepp3niKv,0.487,329240,0.496,1CrXVl160kx7fAepp3niKv,0,2,0.125,-7.145,1,0.0281,151.978,4,https://api.spotify.com/v1/tracks/1CrXVl160kx7fAepp3niKv,audio_features,spotify:track:1CrXVl160kx7fAepp3niKv,0.348,0
5927,5927,,Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],Big Star,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5928,5928,2003.0,Elementro,TEN MADISON,0.00125,https://api.spotify.com/v1/audio-analysis/3CUy0hbSXfS372XJsItQHE,0.663,405373,0.954,3CUy0hbSXfS372XJsItQHE,0.878,8,0.123,-7.929,0,0.0493,138.998,4,https://api.spotify.com/v1/tracks/3CUy0hbSXfS372XJsItQHE,audio_features,spotify:track:3CUy0hbSXfS372XJsItQHE,0.422,3
5929,5929,,Kangaroo Blues,Moon Mullican,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5930,5930,,Tem Do de Mim (Live At El Matador_ San Francisco),Sergio Mendes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5931,5931,,Arise_ My Love (Song Of Solomon),Michael Card,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5932,5932,2004.0,Salvation,Chroma Key,0.468,https://api.spotify.com/v1/audio-analysis/19cVKKuW73UeRAW8VBPfbW,0.541,160507,0.423,19cVKKuW73UeRAW8VBPfbW,0.464,4,0.167,-11.694,0,0.0277,120.034,4,https://api.spotify.com/v1/tracks/19cVKKuW73UeRAW8VBPfbW,audio_features,spotify:track:19cVKKuW73UeRAW8VBPfbW,0.213,11
5933,5933,2006.0,In Fate's Hands (Album Version),The Red Jumpsuit Apparatus,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5934,5934,2007.0,Shame,Anna Abreu,0.302,https://api.spotify.com/v1/audio-analysis/4IM7mGzPgrlq60ShWTgUP3,0.44,203493,0.531,4IM7mGzPgrlq60ShWTgUP3,0,4,0.18,-6.318,0,0.0278,144.08,4,https://api.spotify.com/v1/tracks/4IM7mGzPgrlq60ShWTgUP3,audio_features,spotify:track:4IM7mGzPgrlq60ShWTgUP3,0.166,12
5935,5935,,Listen,Mykill Miers,0.293,https://api.spotify.com/v1/audio-analysis/7ehLYt3aiKn8gXedyUk4GG,0.83,236507,0.485,7ehLYt3aiKn8gXedyUk4GG,0,11,0.0587,-14.207,0,0.524,91.059,4,https://api.spotify.com/v1/tracks/7ehLYt3aiKn8gXedyUk4GG,audio_features,spotify:track:7ehLYt3aiKn8gXedyUk4GG,0.82,0
5936,5936,2005.0,Till There Was You (John Creamer & Stephane K Remix),Rachael Starr,0.0212,https://api.spotify.com/v1/audio-analysis/3hK9frlujGGvy47f3GyPd5,0.798,610627,0.559,3hK9frlujGGvy47f3GyPd5,0.697,11,0.0482,-16.139,0,0.0928,127.964,4,https://api.spotify.com/v1/tracks/3hK9frlujGGvy47f3GyPd5,audio_features,spotify:track:3hK9frlujGGvy47f3GyPd5,0.685,17
5937,5937,,Two Guitars Shuffle (take 1),Lonnie Brooks,0.0946,https://api.spotify.com/v1/audio-analysis/12oK4Rn20bJrHqFlKP1z9Q,0.591,353333,0.551,12oK4Rn20bJrHqFlKP1z9Q,0.802,4,0.178,-10.962,1,0.0306,123.565,4,https://api.spotify.com/v1/tracks/12oK4Rn20bJrHqFlKP1z9Q,audio_features,spotify:track:12oK4Rn20bJrHqFlKP1z9Q,0.753,7
5938,5938,1991.0,I Love No One But You,Don Gibson,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5939,5939,1998.0,What If I Forget The Champagne,Stanley Clarke,0.74,https://api.spotify.com/v1/audio-analysis/2lUI2l6qAPXpB0JNCWKiWB,0.505,312640,0.343,2lUI2l6qAPXpB0JNCWKiWB,0.859,0,0.112,-15.343,0,0.0307,123.211,4,https://api.spotify.com/v1/tracks/2lUI2l6qAPXpB0JNCWKiWB,audio_features,spotify:track:2lUI2l6qAPXpB0JNCWKiWB,0.197,14
5940,5940,,A história do incêndio do jequitibá de Carangola (Part 1),Hélio Ziskind,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5941,5941,,Meteor Of War (Album Version),Rancid,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5942,5942,,Nobody In Mind,Joe Turner,0.938,https://api.spotify.com/v1/audio-analysis/2qVjBydQrisi55RwPhuF4s,0.579,147600,0.177,2qVjBydQrisi55RwPhuF4s,0.0041,5,0.565,-13.389,1,0.0329,74.147,3,https://api.spotify.com/v1/tracks/2qVjBydQrisi55RwPhuF4s,audio_features,spotify:track:2qVjBydQrisi55RwPhuF4s,0.678,2
5943,5943,,Your Love (Got a Hold of Me) instrumental,George Nooks,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5944,5944,,Kaloobafak [I'm Confessin' (That I Love You)] (LP Version),Jim Kweskin,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5945,5945,,Wo You Jin Ri,Justin,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5946,5946,1998.0,All Is One,Atman,0.718,https://api.spotify.com/v1/audio-analysis/5xHO7Uc88shagvqu1F2g5H,0.584,348027,0.634,5xHO7Uc88shagvqu1F2g5H,0.644,8,0.105,-7.78,0,0.0377,90.013,4,https://api.spotify.com/v1/tracks/5xHO7Uc88shagvqu1F2g5H,audio_features,spotify:track:5xHO7Uc88shagvqu1F2g5H,0.412,0
5947,5947,2006.0,Run A Mile,The Pineapple Thief,0.00207,https://api.spotify.com/v1/audio-analysis/2RzgZRxbULqa3D633vpDxL,0.563,399827,0.825,2RzgZRxbULqa3D633vpDxL,0.0748,0,0.0614,-8.047,1,0.0423,140.034,4,https://api.spotify.com/v1/tracks/2RzgZRxbULqa3D633vpDxL,audio_features,spotify:track:2RzgZRxbULqa3D633vpDxL,0.0717,4
5948,5948,,Cranford: Deborah's Vigil,Carl Davis,0.986,https://api.spotify.com/v1/audio-analysis/2Tisj0v7EhL7mhAnBu49Mz,0.168,167293,0.0758,2Tisj0v7EhL7mhAnBu49Mz,0.817,7,0.113,-22.583,1,0.045,74.707,4,https://api.spotify.com/v1/tracks/2Tisj0v7EhL7mhAnBu49Mz,audio_features,spotify:track:2Tisj0v7EhL7mhAnBu49Mz,0.0396,3
5949,5949,1998.0,Dragonfly,Diesel Boy,0.00397,https://api.spotify.com/v1/audio-analysis/0t1CIfedJw9trqT9P8AtsN,0.387,140013,0.976,0t1CIfedJw9trqT9P8AtsN,0.000739,0,0.0773,-4.783,1,0.128,106.514,4,https://api.spotify.com/v1/tracks/0t1CIfedJw9trqT9P8AtsN,audio_features,spotify:track:0t1CIfedJw9trqT9P8AtsN,0.66,6
5950,5950,1993.0,4tx.31b,S.U.P,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5951,5951,1984.0,Oh No,Daniel Johnston,0.991,https://api.spotify.com/v1/audio-analysis/0V1CjHlL3O0hpEgujU6e6S,0.349,238160,0.183,0V1CjHlL3O0hpEgujU6e6S,0.847,8,0.114,-21.111,1,0.0324,106.176,4,https://api.spotify.com/v1/tracks/0V1CjHlL3O0hpEgujU6e6S,audio_features,spotify:track:0V1CjHlL3O0hpEgujU6e6S,0.321,5
5952,5952,1999.0,32 Lines (Album Version),Sophie B. Hawkins,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5953,5953,,Levallois Monte Carlo,Georges Parys,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5954,5954,1982.0,Question Authority,Circle Jerks,0.00352,https://api.spotify.com/v1/audio-analysis/5TS4qrO34nNrCMV5VKIIFq,0.378,122653,0.823,5TS4qrO34nNrCMV5VKIIFq,2.22e-05,11,0.0416,-10.717,1,0.0431,99.658,4,https://api.spotify.com/v1/tracks/5TS4qrO34nNrCMV5VKIIFq,audio_features,spotify:track:5TS4qrO34nNrCMV5VKIIFq,0.552,41
5955,5955,1996.0,Loup Garou,Deville_ Willy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5956,5956,,The Taking Of Angelique,Dark Shadows,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5957,5957,2004.0,So Many Reasons,Jake Hess,0.783,https://api.spotify.com/v1/audio-analysis/0FloYq10yIups9SXf3rd3f,0.523,172453,0.237,0FloYq10yIups9SXf3rd3f,0.0345,6,0.704,-16.68,1,0.027,92.858,4,https://api.spotify.com/v1/tracks/0FloYq10yIups9SXf3rd3f,audio_features,spotify:track:0FloYq10yIups9SXf3rd3f,0.474,3
5958,5958,2003.0,Anyone Who Had A Heart,Cal Tjader,0.639,https://api.spotify.com/v1/audio-analysis/1N4p1c698MCICc4rSZcvFR,0.384,198067,0.241,1N4p1c698MCICc4rSZcvFR,0.912,10,0.0768,-18.976,1,0.0321,108.92,4,https://api.spotify.com/v1/tracks/1N4p1c698MCICc4rSZcvFR,audio_features,spotify:track:1N4p1c698MCICc4rSZcvFR,0.224,2
5959,5959,,Xin Bu Liao Qing,Fiona Sit,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5960,5960,2000.0,Fortunate Fool,Jack Johnson,0.614,https://api.spotify.com/v1/audio-analysis/4GhVfmoRGg8N82nveeQgh0,0.781,231187,0.267,4GhVfmoRGg8N82nveeQgh0,0.00362,4,0.123,-10.363,1,0.0508,129.318,4,https://api.spotify.com/v1/tracks/4GhVfmoRGg8N82nveeQgh0,audio_features,spotify:track:4GhVfmoRGg8N82nveeQgh0,0.294,56
5961,5961,2003.0,Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge),Fabolous,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5962,5962,2005.0,I'll Be Glad,Elvin Bishop,0.553,https://api.spotify.com/v1/audio-analysis/7Cr1apSjz2BYImBHKo0vqJ,0.521,335707,0.757,7Cr1apSjz2BYImBHKo0vqJ,0,0,0.127,-4.233,1,0.0954,200.463,4,https://api.spotify.com/v1/tracks/7Cr1apSjz2BYImBHKo0vqJ,audio_features,spotify:track:7Cr1apSjz2BYImBHKo0vqJ,0.905,5
5963,5963,,Wings Off Flies (2009 Digital Remaster),Nick Cave & The Bad Seeds,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5964,5964,2009.0,Nothing Matters Anymore,Showbread,0.000396,https://api.spotify.com/v1/audio-analysis/2FwLSjB34hU1s5LfEVZmur,0.31,252400,0.961,2FwLSjB34hU1s5LfEVZmur,0,9,0.656,-3.794,1,0.0456,164.939,4,https://api.spotify.com/v1/tracks/2FwLSjB34hU1s5LfEVZmur,audio_features,spotify:track:2FwLSjB34hU1s5LfEVZmur,0.25,8
5965,5965,1984.0,Working On The Highway,Bruce Springsteen,0.0842,https://api.spotify.com/v1/audio-analysis/1n16ZEz2uuWO1Dx01dVWua,0.429,192267,0.949,1n16ZEz2uuWO1Dx01dVWua,0,0,0.154,-5.295,1,0.0458,184.286,4,https://api.spotify.com/v1/tracks/1n16ZEz2uuWO1Dx01dVWua,audio_features,spotify:track:1n16ZEz2uuWO1Dx01dVWua,0.967,45
5966,5966,2008.0,The Pig,Showbread,0.00191,https://api.spotify.com/v1/audio-analysis/7so5fghPruFAMcD0UBMGCP,0.391,297653,0.586,7so5fghPruFAMcD0UBMGCP,0.124,4,0.175,-6.7,1,0.035,120.417,4,https://api.spotify.com/v1/tracks/7so5fghPruFAMcD0UBMGCP,audio_features,spotify:track:7so5fghPruFAMcD0UBMGCP,0.152,9
